objid1,objid2
1237660669815881933,1237661064416591910
1237671930671005725,1237671930671071409
1237668494704377972,1237668494704377973
1237655107842146380,1237655107842146454
1237667107964649556,1237667107964649766
1237668270822326447,1237668270822391906
1237668298211197052,1237668298211197053
1237678617958547569,1237678617958547570
1237670955177082895,1237670955177082930
1237661125612077126,1237661125612142601
1237658300060336381,1237658300060467370
1237658205584818218,1237658205584818219
1237651735764336801,1237651753481338926
1237665566621368417,1237665566621368849
1237653586870861890,1237653586870862053
1237662237491593367,1237662237491593687
1237665098454401089,1237665098454401524
1237664093970825551,1237664093970825565
1237665369034391679,1237665369034457161
1237650369408139421,1237650369408336082
1237662238020993421,1237662238021058812
1237662262713450725,1237662262713516312
1237662263250190437,1237662263250190603
1237656529456398571,1237659896173298021
1237678661424381991,1237678661424382217
1237658298986332580,1237658298986397717
1237667429017190424,1237667486991384672
1237667733966487677,1237667781755535478
1237657590321381533,1237657590321381556
1237657591932846316,1237657591932846323
1237674371288662437,1237674371288727699
1237661950779981951,1237661950779981974
1237665127462011002,1237665127462011004
1237658802039619657,1237658917457821868
1237661816562122764,1237661816562122766
1237662199357505705,1237662199357571214
1237662199894179866,1237662199894245445
1237658205036609723,1237658205036609767
1237657630059069572,1237657630059135083
1237657630601117758,1237657630601117759
1237662526308089959,1237662526308089978
1237648720708894897,1237674603753504845
1237662224089153729,1237662662144164133
1237666209775026218,1237666209775026504
1237652901833408519,1237652901833408655
1237658424635490408,1237658424635490409
1237661852005695725,1237661852005761042
1237654601018179704,1237654601018179706
1237658423553228904,1237658423553229034
1237668494700773450,1237668494700773531
1237667255625580731,1237667255625580732
1237667322721403027,1237667322721403083
1237665126940016742,1237665126940016784
1237665126940016798,1237665126940082221
1237667783922548974,1237667783922614434
1237668333103743035,1237668350287740980
1237665567153193017,1237665567153193320
1237651737391792374,1237651737391989140
1237667211038753056,1237667253988229252
1237657630065098868,1237657630065098875
1237665226237083703,1237665329320755360
1237662236947841240,1237662236947906647
1237657242436632583,1237657590313517104
1237662224600793162,1237662224600793168
1237650372098457729,1237650762933797065
1237665442603663412,1237665442603663509
1237660636524970197,1237660636525035626
1237667431175422081,1237667431175422093
1237657191978762431,1237657191979024546
1237673807045132615,1237673807045198011
1237670964313456818,1237670964313456852
1237670965387001932,1237670965387001992
1237668586508910722,1237668586508910760
1237657613412728951,1237657613412728988
1237660561894801429,1237660561894801791
1237659149924630687,1237659149924630688
1237665372259090694,1237665372259156124
1237663204921639027,1237663204922294497
1237667781733187661,1237667781733188122
1237661950270701830,1237661950270701860
1237665549968277528,1237665549968277691
1237668310554313085,1237668310554378511
1237654381975437353,1237654381975437534
1237654381975437554,1237654381975437602
1237674650995654746,1237674650996703272
1237650371022946388,1237650762393714856
1237648722300371192,1237648722300371193
1237665531711782972,1237665531711783088
1237662264323473751,1237662264323539176
1237662264860606720,1237662264860606724
1237662264860082397,1237662264860147778
1237654949451923590,1237654949451923591
1237648722304499850,1237663783123943546
1237665225702637600,1237665225702637601
1237661388160434450,1237661388160500120
1237660963476733992,1237660963476733993
1237653613184286875,1237653613184286930
1237671262280810524,1237671262280810662
1237655126092939370,1237655126092939487
1237662531138551867,1237662637973504120
1237662225157718252,1237662225157718257
1237655130381484099,1237655504035381293
1237667916494012508,1237667916494012509
1237665429711093811,1237665429711093973
1237665441533263883,1237665441533329494
1237666300017967326,1237666300018098367
1237667212115181605,1237667212115181606
1237664339322863805,1237664339322929155
1237667735044358260,1237667735044358330
1237662197751742832,1237662197751742848
1237668332572901490,1237668332572901491
1237665127990755532,1237665127990755545
1237661070324662332,1237664106318135366
1237661139035095061,1237661139035095076
1237667212673548500,1237667212673613932
1237661871879422169,1237661871879487648
1237663915725816112,1237663915725816131
1237665330918850709,1237665330918916189
1237661971184156852,1237671139874242706
1237662695958183996,1237662695958183997
1237662474763763961,1237662474763764006
1237662268606513268,1237662268606840997
1237668611197501531,1237668611197501847
1237654948915708126,1237654948915708174
1237667915951964359,1237668293911117980
1237657612340887716,1237657612340887726
1237665565531242639,1237665565531242654
1237665351321649250,1237665351321714814
1237662636374163672,1237662636374294558
1237664667365539963,1237664667365539964
1237662225134780464,1237662225134780579
1237664671641960464,1237664671641960557
1237667735594139711,1237667735594139712
1237651252583334116,1237651537649139745
1237664836460085292,1237664836460085293
1237663789033521265,1237663789033521266
1237658613587181628,1237658613587181630
1237655465383100463,1237655465383100559
1237667209991815283,1237667209991880781
1237662195075317929,1237662306728214684
1237662266463879296,1237662266463879300
1237667444043284873,1237667444043284874
1237655744556761384,1237655744556826997
1237662267001471375,1237662267001602099
1237665230522613974,1237665230522614177
1237661126154387475,1237661384379728007
1237661385997811831,1237661385997811876
1237655693015187795,1237655693015253172
1237664853641199651,1237664853641199652
1237664854188097728,1237664854188097810
1237671260671115562,1237671260671115605
1237661817633964188,1237661817633964207
1237665355619762268,1237665355619762326
1237662224593256512,1237664668434497622
1237654602643079280,1237654602643079281
1237660634924253219,1237660634924253326
1237667212133925048,1237667212133925065
1237658311867105313,1237658311867105314
1237661151918948460,1237661151918948461
1237655501889994832,1237655501889994956
1237666301632118904,1237666301632249933
1237658493884825627,1237658493884825723
1237658801498226800,1237658801498226834
1237667549276602434,1237667549276602499
1237658916922261658,1237658916922261680
1237650371026157780,1237650371026157788
1237661434317177005,1237661434317177007
1237661361838424237,1237661434317111407
1237662307280552029,1237662307280552439
1237652900759142485,1237652900759142491
1237661069789823024,1237661069789888607
1237667550349688930,1237667550349688963
1237657856073269384,1237657856073269409
1237657856073662551,1237657856073662576
1237665023836815484,1237665023836815486
1237659150995816467,1237659150995816557
1237655130908655685,1237655130908655700
1237652615669022745,1237652615669088334
1237657877003370507,1237660344462016612
1237661064953856070,1237661064953921572
1237668495778185399,1237668585432154196
1237664853653717220,1237664853653717271
1237657070091698235,1237657070091698236
1237662301379953130,1237662474774773922
1237667211597185091,1237667211597185110
1237662474236264858,1237662474236264918
1237661465457262728,1237661465457263136
1237661069242073299,1237661069242073489
1237672796106129597,1237672796106129609
1237663783124598880,1237663783124795459
1237670957326729321,1237670957326860345
1237665026511339725,1237665129613492234
1237653588477608502,1237674367528271981
1237678617425084548,1237678617425150074
1237662340012376416,1237662340012441819
1237659325492559912,1237659325492560195
1237667549813342290,1237667549813342382
1237658629158600860,1237658629158666442
1237650761861038158,1237650761861103637
1237665566613176676,1237665566613242053
1237662637447119199,1237662637447250046
1237660343923310906,1237660343923376508
1237660670346330252,1237660670346395889
1237671123762151704,1237671123762217161
1237658203430780978,1237658203430781069
1237668311094788500,1237668311094788501
1237648702995235494,1237648702995235532
1237661137421467822,1237661137421533188
1237658611984760941,1237658611984760973
1237662238543053014,1237662238543053112
1237667441901895758,1237667441901895772
1237657607494762560,1237657607494762599
1237654953205301356,1237654953205367096
1237671124294566200,1237671124294566450
1237667735578017894,1237667783367065742
1237665129087565860,1237665129087565862
1237665549436584130,1237665549436584282
1237665099002085396,1237665099002085586
1237661811734478967,1237661811734544631
1237657610729357431,1237657610729357472
1237661418750476311,1237661418750476312
1237670957327319075,1237670957327319166
1237652630712942680,1237652948529446927
1237671930135970073,1237671930135970097
1237661967961817218,1237661967961817219
1237661950248288282,1237661950248353900
1237654881276592165,1237654881276592456
1237662337333985734,1237662337333985776
1237662500550475919,1237662500550476146
1237651212289572962,1237651212289572991
1237651225711345873,1237651225711345898
1237667211583291700,1237667211583291746
1237667254533030249,1237667254533095631
1237667254009069649,1237667254009069748
1237667254545940663,1237667254545940686
1237661950276534502,1237662199897850142
1237665567145721870,1237665567145721987
1237655742414979383,1237655742415241574
1237661069779599554,1237661069779665149
1237665329858019369,1237665329858019370
1237665350243909718,1237665350243909731
1237655469134446837,1237655469134512328
1237651213363052979,1237651226784890916
1237657634335686766,1237657634335752225
1237655126076751956,1237655126076817433
1237667323792457876,1237667430647201879
1237667254014115869,1237667254014115985
1237667211601707116,1237667211601707142
1237667429574246587,1237667429574312015
1237659326566039612,1237659326566039804
1237651272961490952,1237651272961490958
1237651735748149463,1237651735748673665
1237665025977876599,1237665025977876619
1237668270824292441,1237668297137127447
1237662533821792435,1237662533821923557
1237662336259457044,1237662336259457099
1237667730736742500,1237667730736742518
1237651190817620264,1237651190817685668
1237661852010283098,1237661852010283210
1237659327099896118,1237659327099896158
1237663787420811489,1237663787420811490
1237667782815252606,1237667782815252769
1237667324329328714,1237667429573394473
1237665126932349015,1237665126932349016
1237654605873348971,1237654605873414319
1237662236394782809,1237662236394782810
1237661971726860354,1237661971726860421
1237651496831615081,1237651496831615082
1237665128538570791,1237665128538570872
1237658492280963098,1237658492280963252
1237661871333900365,1237661871333900483
1237655464846098612,1237655464846098618
1237659119330525211,1237659119330525366
1237674649385435161,1237674649385697459
1237667322716422170,1237667322716422178
1237661433774145658,1237661433774145671
1237661387620221372,1237661387620286470
1237662193449697343,1237662193449697370
1237667447805444338,1237667447805444339
1237667911676592311,1237667911676657786
1237651822175453525,1237651822175518941
1237661949201482105,1237661949201547289
1237667781746950300,1237667781746950301
1237650371555885242,1237650371556147334
1237655493293047961,1237655497588342925
1237665330399346814,1237665330399346836
1237665329864310914,1237665329864310948
1237662193984012322,1237662193984012485
1237661967424684138,1237661967424684172
1237651752939028669,1237651752939290773
1237664673253097675,1237664818755272788
1237668299289788624,1237668299289854013
1237667782850576411,1237667782850576702
1237662500006854802,1237662500006854803
1237653665787478489,1237653665787609390
1237658203419508769,1237658203419508825
1237665330932940862,1237665330932940963
1237662238547902612,1237662238547902665
1237662641196695703,1237662641196695930
1237662236407824646,1237679437742801020
1237663547981103123,1237663547981103226
1237671262820565086,1237671262820565110
1237657855532990497,1237657855532990606
1237661966361755703,1237661966361755704
1237668332036555003,1237668332036555031
1237665569293009102,1237665569293009116
1237648704583368861,1237657190911049838
1237661085345513773,1237661085345513774
1237667291583414410,1237667429023940773
1237661149766287444,1237661149766287456
1237651735767023829,1237651735767023831
1237674655290228826,1237674655290228980
1237665372796354653,1237665536004522319
1237662662143115452,1237662662143115471
1237667112258109593,1237667112258109612
1237668298741186705,1237668298741252109
1237659330311160032,1237659330311160033
1237650761857499147,1237678597020582045
1237668272981934137,1237668272981934205
1237659329779925234,1237659329779925259
1237651753988915462,1237651753989308667
1237657771787419714,1237657771787419715
1237664289397473392,1237664289397473415
1237662525772005496,1237662525772005497
1237668348675817506,1237668348675817507
1237662198284419391,1237662264859951276
1237665374404739264,1237665374404739319
1237666214607323350,1237666214607323577
1237668495240724623,1237668495240790106
1237667914880974969,1237667914880974997
1237650371563159695,1237650371563225273
1237661387065983025,1237661387065983028
1237654601562259505,1237654605320028364
1237661387065917771,1237661387065917774
1237655465923182605,1237655465923182607
1237662697575285118,1237662697575350506
1237663918416068761,1237663918416068922
1237658493338321014,1237658493338321100
1237661357003112481,1237661357003112560
1237662636905791751,1237662636905857063
1237662661603688485,1237664854188097881
1237666215151468673,1237666215151468706
1237653010834522255,1237663782595461125
1237663782595330162,1237663782595395606
1237662698640441555,1237662698640506996
1237658299536900224,1237658424092983411
1237667910592102528,1237667910592102558
1237667783912849562,1237667783912849579
1237665127990493260,1237665127990493312
1237661137961025629,1237661137961025644
1237655499200987153,1237655499200987292
1237651735238803603,1237651735239262575
1237662238023090299,1237662238023090304
1237662238022697131,1237662238022697193
1237663784745959591,1237663784747401410
1237667429023547450,1237667429023613026
1237661136887939142,1237661136887939145
1237662193454547056,1237662193454547062
1237662341083431097,1237662341083431166
1237665565545332926,1237668367462367623
1237665566082335148,1237665566082335149
1237663787954470946,1237663916801851543
1237654600497430658,1237654600497430704
1237661959367884882,1237661959367950369
1237655742946672870,1237655742946672896
1237661069774226002,1237661069774226029
1237651753999990882,1237651754000121975
1237651753999663277,1237651753999663332
1237658423017078820,1237658423017078821
1237657590321381545,1237657590321381609
1237667781775917334,1237667781776048234
1237659161736380595,1237661386539466940
1237661386546676181,1237661386546676186
1237661464920785239,1237662337335099468
1237663716017176776,1237663716017176854
1237651273498230969,1237651273498230982
1237667782821609668,1237667782821609669
1237662697573449901,1237662697573515303
1237662225160929562,1237662662679068833
1237663786884005906,1237663786884006118
1237651272422850716,1237651272422850723
1237651801233752176,1237663543148937468
1237654600489435276,1237654600489500823
1237655743483215904,1237662267537162601
1237661068714442879,1237664131016360006
1237655126078980276,1237655126079045649
1237662529534296139,1237662529534296140
1237662340548001922,1237662340548001924
1237668336860266790,1237668336860266965
1237655502424506942,1237655502424571933
1237670956789071875,1237670956789071934
1237650797292945585,1237650797292945595
1237664336637198456,1237664336637198464
1237668494702411939,1237668494702411945
1237664092896035274,1237664092896166091
1237671265499676870,1237671265499676871
1237661950274371815,1237661950274371879
1237663782592970854,1237663782593036412
1237653613184024731,1237653613184024758
1237671261206741016,1237671261206741111
1237655370895196434,1237655370895261840
1237667782829604871,1237667782829670591
1237654880733626537,1237664816062660783
1237655374647853180,1237655473432101295
1237654601018572833,1237654601018573164
1237654601555050668,1237654601555247494
1237658297911279731,1237658297911410989
1237665330388598818,1237665330388598826
1237649962454614174,1237662237485170987
1237662696504164508,1237662696504230022
1237667429559304338,1237667429559369860
1237664667898872087,1237664667898937439
1237661070326694069,1237661070326759518
1237657855536529613,1237657855536529630
1237665025441726536,1237665025441726572
1237667915958452263,1237668298205364227
1237648705123123214,1237648705123123392
1237654600489697466,1237654600489697522
1237664289399636012,1237664289399636221
1237665179524137084,1237665179524137150
1237665428645347590,1237665441534443821
1237657629503390400,1237657629503390402
1237667253988884534,1237667253988884595
1237661069250068499,1237661069250068551
1237667430101811343,1237667430101811354
1237662224599613583,1237664667903852770
1237661064948023554,1237661064948154596
1237648722291065136,1237648722291589229
1237661965819707491,1237661965819707499
1237659133284974654,1237659133285040288
1237665230524842176,1237665230524842493
1237660764840722585,1237660962402074685
1237654381441450214,1237654381441450235
1237668288547520621,1237668288547520632
1237661137963188293,1237661137963253941
1237662619727495475,1237662619727495583
1237648704580747487,1237666339189424288
1237667107962290638,1237667107962290671
1237671261196386537,1237671261196386538
1237648704597655754,1237648704597655755
1237664089682018676,1237664089682018712
1237655371433836685,1237655371433836713
1237671991339516005,1237671991339516045
1237662198820175931,1237662198820176114
1237671692302549190,1237671692302614775
1237658802577735847,1237658802577735876
1237655468063064361,1237655468063260729
1237666209238614034,1237666209238614271
1237666338114634024,1237666338114699361
1237661069245677588,1237661069245677712
1237660670889689147,1237660670889754848
1237662263249928604,1237662263249928648
1237674460955148519,1237674460955148650
1237664871900643446,1237664871900643447
1237651735765450787,1237651735765450865
1237667733983461439,1237667733983461573
1237661463837278474,1237661463837278515
1237655502420443240,1237655502420443542
1237679341104332960,1237679341104332963
1237654381439877303,1237654381439877336
1237668672937197643,1237668672937197752
1237658300600221917,1237658424619434245
1237651800697012353,1237651800697340062
1237667443511459972,1237667443511591123
1237651822715469839,1237651822715469988
1237662698108289222,1237662698108289257
1237664853653848244,1237664853653848245
1237658492809445563,1237671931746124050
1237648722837307633,1237663275776213132
1237654030328332452,1237654030328791126
1237654031401812159,1237655123929268365
1237661968502292701,1237662196135624908
1237665178990149788,1237665178990149789
1237668272449126623,1237668272449126720
1237668272448733203,1237668272448733204
1237655470213169363,1237655470213300390
1237662618651132118,1237662618651132243
1237661463844749440,1237662336259064245
1237658206113497236,1237658206113497237
1237648702984945995,1237648702985404496
1237666090588111053,1237666215143473268
1237653651846594603,1237653651846594612
1237648721218437304,1237648721218765006
1237662194534383760,1237662194534383781
1237665440449560683,1237665440449560693
1237661388678103160,1237661418749034738
1237664837001019455,1237664875119378652
1237657875407110153,1237658206112383116
1237654604793839677,1237654604793839695
1237661871868543057,1237661871868543058
1237659120396599467,1237659132744958125
1237665440439337151,1237665440439402549
1237648720699719747,1237648720699981836
1237665329860313105,1237665329860313136
1237662684683042878,1237664853644804254
1237662263785291910,1237662263785291912
1237665535468306480,1237665535468306829
1237662340012572780,1237662340012573171
1237667211577197188,1237667211577197189
1237668494702411860,1237668494702477431
1237662263786995915,1237662263787061522
1237662198822535547,1237662198822601057
1237659327096815715,1237659327096815717
1237668350293704762,1237668350293705078
1237651213361741838,1237651226783514885
1237660634919338065,1237660634919338066
1237662238008475793,1237662238008475797
1237665531175567501,1237665548353011756
1237648705136689485,1237648705136754967
1237662306739421279,1237662306739421549
1237666407365804150,1237674650998145185
1237655107301867597,1237674472755036203
1237660669820141678,1237660669820207227
1237668587041980478,1237668587041980515
1237654399691128852,1237654399691128853
1237662637977239679,1237662637977305288
1237651736850596003,1237651736850661412
1237665565000335533,1237667783924252863
1237651272958476541,1237651495759315255
1237662194534776896,1237662194534776918
1237664286171529457,1237664286171594854
1237665128524480713,1237665128524546178
1237665429184249961,1237665429184250186
1237660555449532989,1237660555449533060
1237664870820806780,1237664870820806899
1237658425158336638,1237674462029021207
1237668310556213456,1237668310556278950
1237661465453330743,1237661465453330785
1237654383585329365,1237654383585394819
1237671930135707779,1237671930135773443
1237667444046823498,1237667444046823524
1237665549440385522,1237665549440450807
1237654605316685877,1237654605316686007
1237660763234697244,1237661849846546466
1237654606407073952,1237654606407073953
1237660636538863744,1237660636538863746
1237667442969870455,1237667442969870456
1237667444052000861,1237667444052000916
1237662696493875299,1237662696493875334
1237660764839674045,1237660962401026179
1237665331454673012,1237665331454673037
1237661068727025786,1237661068727025787
1237659324955426907,1237659324955426909
1237658191612346625,1237658204492333077
1237655493835948037,1237655497594896459
1237662698102390837,1237662698102390954
1237662264322031992,1237662264322097458
1237667968032899092,1237667968032899094
1237665535468044406,1237665535468109863
1237662305662992805,1237662305662992806
1237651272424226923,1237651272424226960
1237648722294603919,1237648722295521443
1237667551422644315,1237667551422644346
1237668623014494319,1237668623014494320
1237668625162174629,1237668625162174676
1237655494371180550,1237655494371246243
1237660759463952575,1237664089146065518
1237657595687141793,1237657595687207306
1237654953204056383,1237654953204056395
1237666338116599814,1237666338116599905
1237658205036740722,1237658205036740751
1237668584358281313,1237668584358346925
1237667212139167907,1237667255088644188
1237648704066814286,1237648704066879831
1237661065482207349,1237661065482207583
1237654605856178385,1237654605856243845
1237654605324353823,1237654605324484782
1237651735765385405,1237651735765385441
1237662236403040477,1237662236403105916
1237655128766480593,1237655128766480595
1237652901835309167,1237652901835374601
1237661434849132659,1237661434849132772
1237662224623468696,1237662224623468865
1237654601025519862,1237654604783550738
1237667910586531956,1237667910586597390
1237667549804429349,1237667549804560438
1237657628991029400,1237657856073072776
1237648703503663317,1237657191981449370
1237667916495454387,1237668299279171704
1237655743478694096,1237662267532706002
1237661463302111502,1237661463302176910
1237651538188239104,1237651538188239112
1237660958106059157,1237660958106124528
1237665428638728322,1237665441527955486
1237662267537621298,1237662267537621299
1237651250972786760,1237651250972852227
1237665356693569869,1237665356693635282
1237662225129209961,1237662225129210013
1237665534931239299,1237665534931239352
1237662224624910372,1237662224624910591
1237661465452740761,1237661465452740762
1237657627904376967,1237657627904376984
1237651752934506592,1237654028719620274
1237661972792017005,1237661972792017076
1237667735052025960,1237667782841073710
1237668297677209618,1237668297677209737
1237665371720319146,1237665371720384712
1237662503757873440,1237662503757873547
1237662300835086659,1237662504831615158
1237661967429927029,1237661967429927030
1237662199893786679,1237662199893852294
1237661069773111439,1237661069773242637
1237667294266065005,1237667431169851568
1237651225708265638,1237651225708265648
1237661384380776471,1237661384380776626
1237658493884694681,1237658493884694715
1237671264421609622,1237671264421609636
1237658801504256014,1237658916922458148
1237662305111310415,1237662305111310483
1237661064942649709,1237661064942715038
1237668271904784545,1237668271904850066
1237661068713984166,1237661068714115099
1237661417665528016,1237661417665593392
1237662301898211345,1237662301898211463
1237667212670140567,1237667212670140584
1237664292072390775,1237668494171504769
1237665548887326898,1237665548887326900
1237662684142698549,1237664853104394404
1237662268614443405,1237662268614508826
1237665372258041994,1237665372258041995
1237655744024477736,1237655744024543675
1237651736284758249,1237651736284758263
1237664667901493436,1237664667901558895
1237648722308956193,1237671266570731769
1237661849862406185,1237661849862406269
1237665330933465156,1237665330933465219
1237662530062254219,1237664290473836657
1237665535465488617,1237665535465488692
1237660764834103400,1237660764834103433
1237654600492777631,1237654600493105271
1237661384387789176,1237661384387789178
1237668293370249376,1237668293370314800
1237674648849940562,1237674648849940623
1237662661607293261,1237662698112090273
1237662225701798163,1237662225701798363
1237667731268108329,1237667783345045987
1237661383308214497,1237664871897628863
1237661811732381779,1237661811732381827
1237662194530254936,1237662194530255038
1237660764303196357,1237660764303196358
1237665428633747529,1237665428633812997
1237655130374996061,1237655130374996242
1237667255599431983,1237667255599431984
1237664130479685789,1237664130479816738
1237660634386137189,1237660634386202684
1237661852539224198,1237661852539224202
1237665329858150411,1237665329858150462
1237665532783952073,1237665532784017413
1237665126932021436,1237665126932021451
1237648674530328912,1237648674530328964
1237657630605246519,1237657630605246520
1237664853641461902,1237664853641461904
1237651539775651910,1237651539775651911
1237664668973531242,1237664669510402089
1237658304890798174,1237658304890798175
1237662223535374354,1237662223535374440
1237662224072376535,1237664294221512793
1237651752950890663,1237651752950956047
1237667735599579273,1237667735599579274
1237659153679450374,1237659153679515818
1237662239094014118,1237662264857657651
1237662636370231322,1237662636370231323
1237655469674070275,1237655469674201476
1237660669283270788,1237661948633350227
1237661850399801430,1237661850399801483
1237667447275782192,1237667447275847882
1237661465990463860,1237662337867907245
1237659326028906540,1237659326028906697
1237662224625041598,1237662224625041643
1237655472357900405,1237659327103369509
1237661357535002678,1237661357535068187
1237661417135931422,1237661417135931437
1237659161195315353,1237659161195315364
1237662225162305705,1237662225162305755
1237662306736275705,1237662306736275738
1237653587944538240,1237654390566551605
1237664672718061617,1237664672718127208
1237661465989480597,1237661465989546231
1237662503758725221,1237662503758790871
1237667431717732380,1237667431717732432
1237661358617133139,1237661358617133150
1237661949197353194,1237661949197418756
1237655465382183090,1237655465382183117
1237654879670894804,1237654879670894815
1237654879674040609,1237654879674040611
1237665532260581838,1237665532260581889
1237658425163776048,1237658425163776192
1237657590858776636,1237658802573344905
1237658608219848803,1237658608219848819
1237665428634337391,1237665428634337462
1237655497597452321,1237655497597452322
1237648705135641098,1237648705136754946
1237662640123150710,1237662640123150731
1237667107426664531,1237667107426664812
1237671124297318594,1237671124297318731
1237664669512630292,1237664669512630423
1237667910063947842,1237667910063947972
1237664338249580555,1237664338249580568
1237667916492767345,1237667916492767346
1237649920579207262,1237649954404434068
1237664880488415332,1237664880488480818
1237658800423239809,1237658800423239817
1237665566081810497,1237668367998845023
1237667142857195595,1237667142857195674
1237671125376631028,1237671125376696478
1237668623546384411,1237668623546384464
1237667783913898024,1237667783913898151
1237661950809014509,1237661950809080052
1237655501887767075,1237655501887767125
1237678906790248518,1237678906790248556
1237657776071442707,1237657776071442759
1237667106889924685,1237667106889990185
1237667537470554185,1237667537470554246
1237665227840487439,1237665227840487565
1237662236396945443,1237662236396945534
1237655691402936542,1237655691403002045
1237665428102512827,1237665440991674522
1237661949190602880,1237661949190602910
1237655469137920184,1237655469137920257
1237657610727588080,1237657610727588082
1237661082125402541,1237661082125403230
1237663918416134247,1237663918416134376
1237670964853211233,1237670964853211319
1237661136886628464,1237661136886628514
1237661966351597720,1237661966351597747
1237654880725303454,1237654880725368939
1237665536539689120,1237665536539689248
1237660764834889937,1237660764834890000
1237664846122909754,1237664846122909853
1237663788488524061,1237663917872775608
1237651801772654877,1237651801773441152
1237658304355172403,1237658304355172477
1237661418745626674,1237661418745626675
1237678859553472543,1237678859553472660
1237654599950336023,1237654604245106766
1237661417141698712,1237661417141698713
1237661849858670703,1237661871866576914
1237650371563290737,1237655499735695518
1237667734521315377,1237667734521315392
1237661850413302026,1237662619185709295
1237659131146076242,1237662501081841986
1237660412112470297,1237660412112470311
1237655744024739919,1237655744024871246
1237666091662114869,1237666091662115019
1237667323254931478,1237667323254931594
1237654604262604937,1237654604262670496
1237658628622123023,1237658628622123024
1237657191980400706,1237678433791311995
1237657607499743473,1237657607499743474
1237648720154525835,1237648720154525836
1237662196148666566,1237662196148666567
1237657771241570351,1237657771241570527
1237668290159771871,1237668290159837221
1237654028717457479,1237654028718702733
1237658311865336033,1237658311865336057
1237674460418408482,1237674460418408677
1237661965815447629,1237661965815447682
1237661966889058526,1237662193985519757
1237665532788408550,1237665532788473981
1237661121314226605,1237661121314291919
1237657401880674367,1237657401880674486
1237671127513497696,1237671128050237663
1237667321643073614,1237667321643073631
1237667321643401229,1237667448874401833
1237665329853890680,1237665329853890818
1237664852575912024,1237664852575912184
1237662341092147665,1237662666428711326
1237668288541950123,1237668288542015648
1237671124303478907,1237671124303544327
1237667783919796301,1237667783919796355
1237657190370574600,1237657190370574647
1237651755076485224,1237654599958265962
1237648704046235683,1237648704047349891
1237662236943581326,1237662236943581380
1237662198284747100,1237662198284747102
1237653586333859867,1237655108895703053
1237651801770295423,1237651801770819744
1237658492804464791,1237658492804464792
1237657629527179370,1237657629527179422
1237651754025746653,1237651754026664021
1237662636903104517,1237662636903104519
1237668298218733681,1237668298218733765
1237648703530271470,1237648703530992234
1237667211045306712,1237667211045372136
1237665225691627594,1237665329312104459
1237665126944276622,1237665126944276648
1237665429172584595,1237665429172584642
1237661351633616985,1237661351633616986
1237651801770361076,1237651801770426430
1237667733966749734,1237667733966749889
1237667783372636198,1237667783372636281
1237664290470756442,1237664290470822013
1237662335715180677,1237662335715180727
1237673705576333769,1237673705576399149
1237667142865518818,1237667142865518834
1237667911663026195,1237667911663157350
1237665564994306167,1237665564994306269
1237662199356784976,1237662199356850419
1237679254672310380,1237679254672375880
1237662224611934375,1237664294761070963
1237661949193748513,1237661949193748520
1237648722290737224,1237648722291523676
1237661871320793126,1237661871320793235
1237667734503555200,1237667734503555309
1237657630063984859,1237657857146028153
1237650762393780370,1237650762393780377
1237662225701535765,1237662225701535766
1237652901827379383,1237652948531478541
1237657594609467680,1237657594609467729
1237667781736136900,1237667781736202663
1237662341083300113,1237662341083365475
1237668367461319004,1237668367461384250
1237661948633350197,1237661948633350261
1237661949706829900,1237661949706829974
1237667323798224983,1237667323798225124
1237655499199873059,1237655499200069768
1237655498667393150,1237655498667393194
1237665567150964867,1237665567151030358
1237661387617010101,1237661387617075375
1237653651843055846,1237653651843055866
1237652936177026068,1237658491183628316
1237661386538746102,1237661386538811401
1237652947988512962,1237652947988512968
1237678437016141844,1237678437016142058
1237670449448091818,1237670449448091878
1237655693548978293,1237655693549043958
1237665530643742759,1237665567686000646
1237678432716456120,1237678432716456340
1237657775543681292,1237657775543746601
1237652901296668776,1237652901296668799
1237653588481343492,1237653588481343548
1237667781742100681,1237667781742166236
1237654652032385034,1237654652032385191
1237671931746320460,1237671931746517054
1237667443511591044,1237667443511656452
1237651737389564298,1237651737389695389
1237664853651554698,1237664853651619889
1237663782590546042,1237663782590808107
1237665025439432707,1237665025439432910
1237665549439795241,1237665549439795565
1237666340800561450,1237666340800757862
1237663786879615313,1237663786879615354
1237658423558668409,1237658423558668422
1237661852545646768,1237661874016682110
1237667783384105171,1237667783384105195
1237662193461362704,1237662193461362786
1237662266466894095,1237662266466894131
1237659326565449796,1237659326565450045
1237662641735073890,1237662641735073891
1237665226229874704,1237665226229874718
1237667782836879497,1237667782836879498
1237658424632410186,1237658424632475665
1237648720153084124,1237648720153280661
1237658312943796268,1237658312943796383
1237658801508057143,1237658801508057245
1237665330400854125,1237665330400854141
1237667783386398973,1237667783386399001
1237662307270787370,1237662307270852828
1237667255612473432,1237667255612473479
1237650369408139460,1237650369408204875
1237661873482170526,1237661873482170537
1237651821633536122,1237651821633732877
1237652629641756741,1237662238007689332
1237667538535645383,1237667538535645399
1237658918530056305,1237658918530056413
1237667911673446508,1237667911673446548
1237648704047677507,1237648704047677628
1237659326552998026,1237659326552998030
1237655374652768638,1237655473436951023
1237664869752504396,1237664869752570047
1237661069788709035,1237661069788709058
1237668288013402212,1237668288013402235
1237661852543614984,1237661852543614986
1237661971725811871,1237661971725811872
